Key,Username,Version,List,Human,Lev0,Lev1,Lev2,Lev3,Lev4,Lev5
BOOMERANG,A341XKSRZ58FJK,C,6,1,1,1,1,1,1,1
CABINET,A341XKSRZ58FJK,C,6,0,0,0,0,0,0,0
CHAIR,A341XKSRZ58FJK,C,6,1,1,1,1,1,1,1
CLOGS,A341XKSRZ58FJK,C,6,0,0,0,0,0,0,0
DESK,A341XKSRZ58FJK,C,6,1,1,1,1,1,1,1
DOCK,A341XKSRZ58FJK,C,6,0,0,0,0,0,0,0
DOOR,A341XKSRZ58FJK,C,6,0,0,0,0,0,0,0
GAZEBO,A341XKSRZ58FJK,C,6,0,0,0,0,0,0,0
HOUSE,A341XKSRZ58FJK,C,6,1,1,1,1,1,1,1
PENCIL,A341XKSRZ58FJK,C,6,0,0,0,0,0,0,0
ROCKING HORSE,A341XKSRZ58FJK,C,6,1,1,1,1,1,1,1
RULER,A341XKSRZ58FJK,C,6,0,0,0,0,0,0,0
SHELF,A341XKSRZ58FJK,C,6,1,1,1,1,1,1,1
SHIP,A341XKSRZ58FJK,C,6,0,0,0,0,0,0,0
SLED,A341XKSRZ58FJK,C,6,1,1,1,1,1,1,1
STAIRS,A341XKSRZ58FJK,C,6,0,0,0,0,0,0,0
TABLE,A341XKSRZ58FJK,C,6,0,0,0,0,0,0,0
BRUSH,A3696JXTRKL2FI,D,2,0,1,1,1,1,1,1
CANDLE,A3696JXTRKL2FI,D,2,1,1,1,1,1,1,1
COMB,A3696JXTRKL2FI,D,2,1,1,1,1,1,1,1
CURLING IRON,A3696JXTRKL2FI,D,2,1,1,1,1,1,1,1
DEODORANT,A3696JXTRKL2FI,D,2,0,0,0,0,0,0,0
FAUCET,A3696JXTRKL2FI,D,2,0,0,0,0,0,0,0
HAIR DRYER,A3696JXTRKL2FI,D,2,1,0,0,0,1,1,1
LOOFAH,A3696JXTRKL2FI,D,2,0,0,0,0,0,0,0
LOTION,A3696JXTRKL2FI,D,2,1,1,1,1,1,1,1
MAT,A3696JXTRKL2FI,D,2,1,1,1,1,1,1,1
MEDICINE,A3696JXTRKL2FI,D,2,0,0,0,0,0,0,0
MOUTHWASH,A3696JXTRKL2FI,D,2,1,1,1,1,1,1,1
PLUNGER,A3696JXTRKL2FI,D,2,0,0,0,0,0,0,0
SCALE,A3696JXTRKL2FI,D,2,1,1,1,1,1,1,1
SHAMPOO,A3696JXTRKL2FI,D,2,1,1,1,1,1,1,1
SHAVER,A3696JXTRKL2FI,D,2,0,0,0,0,0,0,0
SOAP,A3696JXTRKL2FI,D,2,1,1,1,1,1,1,1
TILE,A3696JXTRKL2FI,D,2,1,1,1,1,1,1,1
TWEEZERS,A3696JXTRKL2FI,D,2,0,0,0,0,0,0,0
VANITY,A3696JXTRKL2FI,D,2,1,1,1,1,1,1,1
ALARM,A3696JXTRKL2FI,D,3,1,1,1,1,1,1,1
BARS,A3696JXTRKL2FI,D,3,1,1,1,1,1,1,1
BUNKBED,A3696JXTRKL2FI,D,3,0,0,0,0,0,0,0
CAFETERIA,A3696JXTRKL2FI,D,3,0,0,0,0,0,0,0
CELL,A3696JXTRKL2FI,D,3,1,1,1,1,1,1,1
CHAIN,A3696JXTRKL2FI,D,3,0,0,0,0,0,0,0
CHAINLINK,A3696JXTRKL2FI,D,3,0,0,0,0,0,0,0
CIGARETTE,A3696JXTRKL2FI,D,3,0,0,0,0,0,0,0
DETECTIVE,A3696JXTRKL2FI,D,3,0,0,0,0,0,0,0
FIGHTS,A3696JXTRKL2FI,D,3,1,1,1,1,1,1,1
FINGERPRINTS,A3696JXTRKL2FI,D,3,0,0,0,0,0,0,0
GUARD,A3696JXTRKL2FI,D,3,0,0,0,0,0,0,0
INMATE,A3696JXTRKL2FI,D,3,1,1,1,1,1,1,1
NEEDLE,A3696JXTRKL2FI,D,3,0,0,0,0,0,0,0
OFFICER,A3696JXTRKL2FI,D,3,1,1,1,1,1,1,1
PISTOL,A3696JXTRKL2FI,D,3,1,1,1,1,1,1,1
SHACKLE,A3696JXTRKL2FI,D,3,1,1,1,1,1,1,1
TATTOO,A3696JXTRKL2FI,D,3,1,1,1,1,1,1,1
TOWER,A3696JXTRKL2FI,D,3,0,0,0,0,0,0,0
WEIGHTS,A3696JXTRKL2FI,D,3,1,1,1,1,1,1,1
BRUSH,A36O6HV8LCXJR,D,2,1,1,1,1,1,1,1
CANDLE,A36O6HV8LCXJR,D,2,0,0,0,0,0,0,0
COMB,A36O6HV8LCXJR,D,2,1,1,1,1,1,1,1
CURLING IRON,A36O6HV8LCXJR,D,2,1,1,1,1,1,1,1
DEODORANT,A36O6HV8LCXJR,D,2,0,0,0,0,0,0,0
FAUCET,A36O6HV8LCXJR,D,2,0,0,0,0,0,0,0
HAIR DRYER,A36O6HV8LCXJR,D,2,0,0,0,0,0,0,0
LOOFAH,A36O6HV8LCXJR,D,2,0,0,0,0,0,0,0
LOTION,A36O6HV8LCXJR,D,2,1,1,1,1,1,1,1
MAT,A36O6HV8LCXJR,D,2,0,0,0,0,0,0,0
MEDICINE,A36O6HV8LCXJR,D,2,1,1,1,1,1,1,1
MOUTHWASH,A36O6HV8LCXJR,D,2,0,0,0,0,0,0,0
PLUNGER,A36O6HV8LCXJR,D,2,0,0,0,0,0,0,0
SCALE,A36O6HV8LCXJR,D,2,1,1,1,1,1,1,1
SHAMPOO,A36O6HV8LCXJR,D,2,1,1,1,1,1,1,1
SHAVER,A36O6HV8LCXJR,D,2,1,1,1,1,1,1,1
SOAP,A36O6HV8LCXJR,D,2,0,0,0,0,0,0,0
TILE,A36O6HV8LCXJR,D,2,1,1,1,1,1,1,1
TWEEZERS,A36O6HV8LCXJR,D,2,0,0,0,0,0,0,0
VANITY,A36O6HV8LCXJR,D,2,1,1,1,1,1,1,1
ALARM,A36O6HV8LCXJR,D,3,0,0,0,0,0,0,0
BARS,A36O6HV8LCXJR,D,3,0,0,0,0,0,0,0
BUNKBED,A36O6HV8LCXJR,D,3,1,1,1,1,1,1,1
CAFETERIA,A36O6HV8LCXJR,D,3,1,1,1,1,1,1,1
CELL,A36O6HV8LCXJR,D,3,1,1,1,1,1,1,1
CHAIN,A36O6HV8LCXJR,D,3,0,0,0,0,0,0,0
CHAINLINK,A36O6HV8LCXJR,D,3,0,0,0,0,0,0,0
CIGARETTE,A36O6HV8LCXJR,D,3,0,0,0,0,0,0,0
DETECTIVE,A36O6HV8LCXJR,D,3,1,1,1,1,1,1,1
FIGHTS,A36O6HV8LCXJR,D,3,0,0,0,0,0,0,0
FINGERPRINTS,A36O6HV8LCXJR,D,3,1,0,1,1,1,1,1
GUARD,A36O6HV8LCXJR,D,3,1,1,1,1,1,1,1
INMATE,A36O6HV8LCXJR,D,3,1,1,1,1,1,1,1
NEEDLE,A36O6HV8LCXJR,D,3,0,0,0,0,0,0,0
OFFICER,A36O6HV8LCXJR,D,3,0,0,0,0,0,0,0
PISTOL,A36O6HV8LCXJR,D,3,1,1,1,1,1,1,1
SHACKLE,A36O6HV8LCXJR,D,3,0,0,0,0,0,0,0
TATTOO,A36O6HV8LCXJR,D,3,0,0,0,0,0,0,0
TOWER,A36O6HV8LCXJR,D,3,1,1,1,1,1,1,1
WEIGHTS,A36O6HV8LCXJR,D,3,0,0,0,0,0,0,0
BICYCLE,A37DO9Z1XZ,E,2,1,1,1,1,1,1,1
BOTTLE,A37DO9Z1XZ,E,2,0,0,0,0,0,0,0
DREIDEL,A37DO9Z1XZ,E,2,0,0,0,0,0,0,0
GEAR,A37DO9Z1XZ,E,2,0,0,0,0,0,0,0
GYROSCOPE,A37DO9Z1XZ,E,2,1,1,1,1,1,1,1
HURRICANE,A37DO9Z1XZ,E,2,1,1,1,1,1,1,1
ORB,A37DO9Z1XZ,E,2,1,1,1,1,1,1,1
PINWHEEL,A37DO9Z1XZ,E,2,0,0,0,0,0,0,0
PROPELLER,A37DO9Z1XZ,E,2,0,0,0,0,0,0,0
RECORD,A37DO9Z1XZ,E,2,0,0,0,0,0,0,0
ROTISSERIE,A37DO9Z1XZ,E,2,1,0,0,0,0,0,0
ROULETTE,A37DO9Z1XZ,E,2,1,1,1,1,1,1,1
SATELLITE,A37DO9Z1XZ,E,2,0,0,0,0,0,0,0
SPHERE,A37DO9Z1XZ,E,2,1,1,1,1,1,1,1
SPIRAL,A37DO9Z1XZ,E,2,0,0,0,0,0,0,0
SPOOL,A37DO9Z1XZ,E,2,0,0,0,0,0,0,0
TOP,A37DO9Z1XZ,E,2,0,0,0,0,0,0,0
TORNADO,A37DO9Z1XZ,E,2,1,1,1,1,1,1,1
WINDMILL,A37DO9Z1XZ,E,2,1,1,1,1,1,1,1
YO-YO,A37DO9Z1XZ,E,2,0,0,0,0,0,0,0
BARN,A37DO9Z1XZ,E,6,1,1,1,1,1,1,1
BASEBALL BAT,A37DO9Z1XZ,E,6,0,0,0,0,0,0,0
BENCH,A37DO9Z1XZ,E,6,0,0,0,0,0,0,0
BOOMERANG,A37DO9Z1XZ,E,6,0,0,0,0,0,0,0
CABINET,A37DO9Z1XZ,E,6,0,0,0,0,0,0,0
CHAIR,A37DO9Z1XZ,E,6,0,0,0,0,0,0,0
CLOGS,A37DO9Z1XZ,E,6,0,0,0,0,0,0,0
DESK,A37DO9Z1XZ,E,6,1,1,1,1,1,1,1
DOCK,A37DO9Z1XZ,E,6,1,1,1,1,1,1,1
DOOR,A37DO9Z1XZ,E,6,0,0,0,0,0,0,0
GAZEBO,A37DO9Z1XZ,E,6,0,0,0,0,0,0,0
HOUSE,A37DO9Z1XZ,E,6,0,0,0,0,0,0,0
PENCIL,A37DO9Z1XZ,E,6,1,1,1,1,1,1,1
ROCKING HORSE,A37DO9Z1XZ,E,6,0,0,0,0,0,0,0
RULER,A37DO9Z1XZ,E,6,1,1,1,1,1,1,1
SHELF,A37DO9Z1XZ,E,6,1,1,1,1,1,1,1
SHIP,A37DO9Z1XZ,E,6,0,0,0,0,0,0,0
SLED,A37DO9Z1XZ,E,6,0,0,0,0,0,0,0
STAIRS,A37DO9Z1XZ,E,6,0,0,0,0,0,0,0
TABLE,A37DO9Z1XZ,E,6,1,1,1,1,1,1,1
BICYCLE,A38TRCGRVHE205,E,2,1,1,1,1,1,1,1
BOTTLE,A38TRCGRVHE205,E,2,0,0,0,0,0,0,0
DREIDEL,A38TRCGRVHE205,E,2,0,0,0,0,0,0,0
GEAR,A38TRCGRVHE205,E,2,1,1,1,1,1,1,1
GYROSCOPE,A38TRCGRVHE205,E,2,1,1,1,1,1,1,1
HURRICANE,A38TRCGRVHE205,E,2,1,1,1,1,1,1,1
ORB,A38TRCGRVHE205,E,2,1,1,1,1,1,1,1
PINWHEEL,A38TRCGRVHE205,E,2,0,0,0,0,0,0,0
PROPELLER,A38TRCGRVHE205,E,2,0,0,0,0,0,0,0
RECORD,A38TRCGRVHE205,E,2,0,0,0,0,0,0,0
ROTISSERIE,A38TRCGRVHE205,E,2,0,0,0,0,0,0,0
ROULETTE,A38TRCGRVHE205,E,2,0,0,0,0,0,0,0
SATELLITE,A38TRCGRVHE205,E,2,1,1,1,1,1,1,1
SPHERE,A38TRCGRVHE205,E,2,1,1,1,1,1,1,1
SPIRAL,A38TRCGRVHE205,E,2,1,1,1,1,1,1,1
SPOOL,A38TRCGRVHE205,E,2,0,0,0,0,0,0,0
TOP,A38TRCGRVHE205,E,2,1,1,1,1,1,1,1
TORNADO,A38TRCGRVHE205,E,2,1,1,1,1,1,1,1
WINDMILL,A38TRCGRVHE205,E,2,0,0,0,0,0,0,0
YO-YO,A38TRCGRVHE205,E,2,1,0,0,0,0,0,0
BARN,A38TRCGRVHE205,E,6,0,0,0,0,0,0,0
BASEBALL BAT,A38TRCGRVHE205,E,6,0,0,0,0,0,0,0
BENCH,A38TRCGRVHE205,E,6,1,1,1,1,1,1,1
BOOMERANG,A38TRCGRVHE205,E,6,0,0,0,0,0,0,0
CABINET,A38TRCGRVHE205,E,6,0,0,0,0,0,0,0
CHAIR,A38TRCGRVHE205,E,6,1,1,1,1,1,1,1
CLOGS,A38TRCGRVHE205,E,6,1,1,1,1,1,1,1
DESK,A38TRCGRVHE205,E,6,1,1,1,1,1,1,1
DOCK,A38TRCGRVHE205,E,6,0,0,0,0,0,0,0
DOOR,A38TRCGRVHE205,E,6,0,0,0,0,0,0,0
GAZEBO,A38TRCGRVHE205,E,6,0,0,0,0,0,0,0
HOUSE,A38TRCGRVHE205,E,6,1,1,1,1,1,1,1
PENCIL,A38TRCGRVHE205,E,6,1,1,1,1,1,1,1
ROCKING HORSE,A38TRCGRVHE205,E,6,0,0,0,0,0,0,0
RULER,A38TRCGRVHE205,E,6,1,1,1,1,1,1,1
SHELF,A38TRCGRVHE205,E,6,1,1,1,1,1,1,1
SHIP,A38TRCGRVHE205,E,6,0,0,0,0,0,0,0
SLED,A38TRCGRVHE205,E,6,0,0,0,0,0,0,0
STAIRS,A38TRCGRVHE205,E,6,0,0,0,0,0,0,0
TABLE,A38TRCGRVHE205,E,6,1,1,1,1,1,1,1
BICYCLE,A3BBGFC0RG,C,2,0,0,0,0,0,0,0
BOTTLE,A3BBGFC0RG,C,2,0,0,0,0,0,0,0
DREIDEL,A3BBGFC0RG,C,2,1,1,1,1,1,1,1
GEAR,A3BBGFC0RG,C,2,1,1,1,1,1,1,1
GYROSCOPE,A3BBGFC0RG,C,2,1,1,1,1,1,1,1
HURRICANE,A3BBGFC0RG,C,2,1,1,1,1,1,1,1
ORB,A3BBGFC0RG,C,2,1,1,1,1,1,1,1
PINWHEEL,A3BBGFC0RG,C,2,0,0,0,0,0,0,0
PROPELLER,A3BBGFC0RG,C,2,1,1,1,1,1,1,1
RECORD,A3BBGFC0RG,C,2,0,0,0,0,0,0,0
ROTISSERIE,A3BBGFC0RG,C,2,0,0,0,0,0,0,0
ROULETTE,A3BBGFC0RG,C,2,0,0,0,0,0,0,0
SATELLITE,A3BBGFC0RG,C,2,1,1,1,1,1,1,1
SPHERE,A3BBGFC0RG,C,2,1,1,1,1,1,1,1
SPIRAL,A3BBGFC0RG,C,2,1,1,1,1,1,1,1
SPOOL,A3BBGFC0RG,C,2,1,1,1,1,1,1,1
TOP,A3BBGFC0RG,C,2,1,1,1,1,1,1,1
TORNADO,A3BBGFC0RG,C,2,0,0,0,0,0,0,0
WINDMILL,A3BBGFC0RG,C,2,0,0,0,0,0,0,0
YO-YO,A3BBGFC0RG,C,2,1,1,1,1,1,1,1
BARN,A3BBGFC0RG,C,6,1,1,1,1,1,1,1
BASEBALL BAT,A3BBGFC0RG,C,6,1,1,1,1,1,1,1
BENCH,A3BBGFC0RG,C,6,0,0,0,0,0,0,0
BOOMERANG,A3BBGFC0RG,C,6,1,1,1,1,1,1,1
CABINET,A3BBGFC0RG,C,6,1,1,1,1,1,1,1
CHAIR,A3BBGFC0RG,C,6,1,1,1,1,1,1,1
CLOGS,A3BBGFC0RG,C,6,1,1,1,1,1,1,1
DESK,A3BBGFC0RG,C,6,1,1,1,1,1,1,1
DOCK,A3BBGFC0RG,C,6,1,1,1,1,1,1,1
DOOR,A3BBGFC0RG,C,6,1,1,1,1,1,1,1
GAZEBO,A3BBGFC0RG,C,6,0,0,0,0,0,0,0
HOUSE,A3BBGFC0RG,C,6,1,1,1,1,1,1,1
PENCIL,A3BBGFC0RG,C,6,1,1,1,1,1,1,1
ROCKING HORSE,A3BBGFC0RG,C,6,0,0,0,0,0,0,0
RULER,A3BBGFC0RG,C,6,1,1,1,1,1,1,1
SHELF,A3BBGFC0RG,C,6,1,1,1,1,1,1,1
SHIP,A3BBGFC0RG,C,6,1,1,1,1,1,1,1
SLED,A3BBGFC0RG,C,6,1,1,1,1,1,1,1
STAIRS,A3BBGFC0RG,C,6,1,1,1,1,1,1,1
TABLE,A3BBGFC0RG,C,6,1,1,1,1,1,1,1
BRUSH,A3BUWQ5C3,F,2,1,1,1,1,1,1,1
CANDLE,A3BUWQ5C3,F,2,0,0,0,0,0,0,0
COMB,A3BUWQ5C3,F,2,1,1,1,1,1,1,1
CURLING IRON,A3BUWQ5C3,F,2,1,1,1,1,1,1,1
DEODORANT,A3BUWQ5C3,F,2,0,0,0,0,0,0,0
FAUCET,A3BUWQ5C3,F,2,1,1,1,1,1,1,1
HAIR DRYER,A3BUWQ5C3,F,2,1,1,1,1,1,1,1
LOOFAH,A3BUWQ5C3,F,2,0,0,0,0,0,0,0
LOTION,A3BUWQ5C3,F,2,0,0,0,0,0,0,0
MAT,A3BUWQ5C3,F,2,0,0,0,0,0,0,0
MEDICINE,A3BUWQ5C3,F,2,0,0,0,0,0,0,0
MOUTHWASH,A3BUWQ5C3,F,2,0,0,0,0,0,0,0
PLUNGER,A3BUWQ5C3,F,2,1,1,1,1,1,1,1
SCALE,A3BUWQ5C3,F,2,0,0,0,0,0,0,0
SHAMPOO,A3BUWQ5C3,F,2,0,0,0,0,0,0,0
SHAVER,A3BUWQ5C3,F,2,0,0,0,0,0,0,0
SOAP,A3BUWQ5C3,F,2,0,0,0,0,0,0,0
TILE,A3BUWQ5C3,F,2,1,1,1,1,1,1,1
TWEEZERS,A3BUWQ5C3,F,2,0,0,0,0,0,0,0
VANITY,A3BUWQ5C3,F,2,1,1,1,1,1,1,1
ALARM,A3BUWQ5C3,F,3,0,0,0,0,0,0,0
BARS,A3BUWQ5C3,F,3,0,0,0,0,0,0,0
BUNKBED,A3BUWQ5C3,F,3,0,0,0,0,0,0,0
CAFETERIA,A3BUWQ5C3,F,3,0,0,0,0,0,0,0
CELL,A3BUWQ5C3,F,3,0,0,0,0,0,0,0
CHAIN,A3BUWQ5C3,F,3,1,1,1,1,1,1,1
CHAINLINK,A3BUWQ5C3,F,3,0,1,1,1,1,1,1
CIGARETTE,A3BUWQ5C3,F,3,0,0,0,0,0,0,0
DETECTIVE,A3BUWQ5C3,F,3,0,0,0,0,0,0,0
FIGHTS,A3BUWQ5C3,F,3,1,1,1,1,1,1,1
FINGERPRINTS,A3BUWQ5C3,F,3,1,1,1,1,1,1,1
GUARD,A3BUWQ5C3,F,3,1,1,1,1,1,1,1
INMATE,A3BUWQ5C3,F,3,1,1,1,1,1,1,1
NEEDLE,A3BUWQ5C3,F,3,0,0,0,0,0,0,0
OFFICER,A3BUWQ5C3,F,3,1,1,1,1,1,1,1
PISTOL,A3BUWQ5C3,F,3,0,0,0,0,0,0,0
SHACKLE,A3BUWQ5C3,F,3,0,0,0,0,0,0,0
TATTOO,A3BUWQ5C3,F,3,0,0,0,0,0,0,0
TOWER,A3BUWQ5C3,F,3,1,1,1,1,1,1,1
WEIGHTS,A3BUWQ5C3,F,3,0,0,0,0,0,0,0
BICYCLE,A3CZFTXS9EQSY3,A,2,1,0,0,0,0,0,0
BOTTLE,A3CZFTXS9EQSY3,A,2,0,0,0,0,0,0,0
DREIDEL,A3CZFTXS9EQSY3,A,2,0,0,0,0,0,0,0
GEAR,A3CZFTXS9EQSY3,A,2,0,0,0,0,0,0,0
GYROSCOPE,A3CZFTXS9EQSY3,A,2,0,0,0,0,0,0,0
HURRICANE,A3CZFTXS9EQSY3,A,2,1,1,1,1,1,1,1
ORB,A3CZFTXS9EQSY3,A,2,0,0,0,0,0,0,0
PINWHEEL,A3CZFTXS9EQSY3,A,2,1,1,1,1,1,1,1
PROPELLER,A3CZFTXS9EQSY3,A,2,0,0,0,0,0,0,0
RECORD,A3CZFTXS9EQSY3,A,2,1,1,1,1,1,1,1
ROTISSERIE,A3CZFTXS9EQSY3,A,2,0,0,0,0,0,0,0
ROULETTE,A3CZFTXS9EQSY3,A,2,0,0,0,0,0,0,0
SATELLITE,A3CZFTXS9EQSY3,A,2,0,0,0,0,0,0,0
SPHERE,A3CZFTXS9EQSY3,A,2,0,0,0,0,0,0,0
SPIRAL,A3CZFTXS9EQSY3,A,2,0,0,0,0,0,0,0
SPOOL,A3CZFTXS9EQSY3,A,2,0,0,0,0,0,0,0
TOP,A3CZFTXS9EQSY3,A,2,0,0,0,0,0,0,0
TORNADO,A3CZFTXS9EQSY3,A,2,1,1,1,1,1,1,1
WINDMILL,A3CZFTXS9EQSY3,A,2,0,0,0,0,0,0,0
YO-YO,A3CZFTXS9EQSY3,A,2,1,1,1,1,1,1,1
BARN,A3CZFTXS9EQSY3,A,6,0,0,0,0,0,0,0
BASEBALL BAT,A3CZFTXS9EQSY3,A,6,1,0,0,1,1,1,1
BENCH,A3CZFTXS9EQSY3,A,6,0,0,0,0,0,0,0
BOOMERANG,A3CZFTXS9EQSY3,A,6,0,0,0,0,0,0,0
CABINET,A3CZFTXS9EQSY3,A,6,0,0,0,0,0,0,0
CHAIR,A3CZFTXS9EQSY3,A,6,0,0,0,0,0,0,0
CLOGS,A3CZFTXS9EQSY3,A,6,0,0,0,0,0,0,0
DESK,A3CZFTXS9EQSY3,A,6,1,1,1,1,1,1,1
DOCK,A3CZFTXS9EQSY3,A,6,1,1,1,1,1,1,1
DOOR,A3CZFTXS9EQSY3,A,6,1,1,1,1,1,1,1
GAZEBO,A3CZFTXS9EQSY3,A,6,1,1,1,1,1,1,1
HOUSE,A3CZFTXS9EQSY3,A,6,1,1,1,1,1,1,1
PENCIL,A3CZFTXS9EQSY3,A,6,1,1,1,1,1,1,1
ROCKING HORSE,A3CZFTXS9EQSY3,A,6,1,1,1,1,1,1,1
RULER,A3CZFTXS9EQSY3,A,6,0,0,0,0,0,0,0
SHELF,A3CZFTXS9EQSY3,A,6,1,1,1,1,1,1,1
SHIP,A3CZFTXS9EQSY3,A,6,0,0,0,0,0,0,0
SLED,A3CZFTXS9EQSY3,A,6,1,1,1,1,1,1,1
STAIRS,A3CZFTXS9EQSY3,A,6,0,0,0,0,0,0,0
TABLE,A3CZFTXS9EQSY3,A,6,1,1,1,1,1,1,1
BRUSH,A3EHI7J2E5DSJK,F,2,0,0,0,0,0,0,0
CANDLE,A3EHI7J2E5DSJK,F,2,0,0,0,0,0,0,0
COMB,A3EHI7J2E5DSJK,F,2,0,0,0,0,0,0,0
CURLING IRON,A3EHI7J2E5DSJK,F,2,0,0,0,0,0,0,0
DEODORANT,A3EHI7J2E5DSJK,F,2,0,0,0,0,0,0,0
FAUCET,A3EHI7J2E5DSJK,F,2,0,0,0,0,0,0,0
HAIR DRYER,A3EHI7J2E5DSJK,F,2,0,0,0,0,0,0,0
LOOFAH,A3EHI7J2E5DSJK,F,2,0,0,0,0,0,0,0
LOTION,A3EHI7J2E5DSJK,F,2,0,0,0,0,0,0,0
MAT,A3EHI7J2E5DSJK,F,2,0,0,0,0,0,0,0
MEDICINE,A3EHI7J2E5DSJK,F,2,0,0,0,0,0,0,0
MOUTHWASH,A3EHI7J2E5DSJK,F,2,0,0,0,0,0,0,0
PLUNGER,A3EHI7J2E5DSJK,F,2,0,0,0,0,0,0,0
SCALE,A3EHI7J2E5DSJK,F,2,0,0,0,0,0,0,0
SHAMPOO,A3EHI7J2E5DSJK,F,2,1,1,1,1,1,1,1
SHAVER,A3EHI7J2E5DSJK,F,2,1,0,1,1,1,1,1
SOAP,A3EHI7J2E5DSJK,F,2,1,1,1,1,1,1,1
TILE,A3EHI7J2E5DSJK,F,2,0,0,0,0,0,0,0
TWEEZERS,A3EHI7J2E5DSJK,F,2,0,0,0,0,0,0,0
VANITY,A3EHI7J2E5DSJK,F,2,0,0,0,0,0,0,0
ALARM,A3EHI7J2E5DSJK,F,3,0,0,0,0,0,0,0
BARS,A3EHI7J2E5DSJK,F,3,0,0,0,0,0,0,0
BUNKBED,A3EHI7J2E5DSJK,F,3,0,0,0,0,0,0,0
CAFETERIA,A3EHI7J2E5DSJK,F,3,0,0,0,0,0,0,0
CELL,A3EHI7J2E5DSJK,F,3,0,0,0,0,0,0,0
CHAIN,A3EHI7J2E5DSJK,F,3,0,0,0,0,0,0,0
CHAINLINK,A3EHI7J2E5DSJK,F,3,0,0,0,0,0,0,0
CIGARETTE,A3EHI7J2E5DSJK,F,3,0,0,0,0,0,0,0
DETECTIVE,A3EHI7J2E5DSJK,F,3,1,1,1,1,1,1,1
FIGHTS,A3EHI7J2E5DSJK,F,3,0,0,0,0,0,0,0
FINGERPRINTS,A3EHI7J2E5DSJK,F,3,0,0,0,0,0,0,0
GUARD,A3EHI7J2E5DSJK,F,3,0,0,0,0,0,0,0
INMATE,A3EHI7J2E5DSJK,F,3,1,1,1,1,1,1,1
NEEDLE,A3EHI7J2E5DSJK,F,3,0,0,0,0,0,0,0
OFFICER,A3EHI7J2E5DSJK,F,3,0,0,0,0,0,0,0
PISTOL,A3EHI7J2E5DSJK,F,3,1,1,1,1,1,1,1
SHACKLE,A3EHI7J2E5DSJK,F,3,0,0,0,0,0,0,0
TATTOO,A3EHI7J2E5DSJK,F,3,0,0,0,0,0,0,0
TOWER,A3EHI7J2E5DSJK,F,3,0,0,0,0,0,0,0
WEIGHTS,A3EHI7J2E5DSJK,F,3,0,0,0,0,0,0,0
BRUSH,A3EZ3U4I5L5WT9,F,2,0,0,0,0,0,0,0
CANDLE,A3EZ3U4I5L5WT9,F,2,0,0,0,0,0,0,0
COMB,A3EZ3U4I5L5WT9,F,2,1,1,1,1,1,1,1
CURLING IRON,A3EZ3U4I5L5WT9,F,2,0,0,0,0,0,0,0
DEODORANT,A3EZ3U4I5L5WT9,F,2,0,0,0,0,0,0,0
FAUCET,A3EZ3U4I5L5WT9,F,2,0,0,0,0,0,0,0
HAIR DRYER,A3EZ3U4I5L5WT9,F,2,0,0,0,0,0,0,0
LOOFAH,A3EZ3U4I5L5WT9,F,2,0,0,0,0,0,0,0
LOTION,A3EZ3U4I5L5WT9,F,2,0,0,0,0,0,0,0
MAT,A3EZ3U4I5L5WT9,F,2,1,1,1,1,1,1,1
MEDICINE,A3EZ3U4I5L5WT9,F,2,1,1,1,1,1,1,1
MOUTHWASH,A3EZ3U4I5L5WT9,F,2,0,0,0,0,0,0,0
PLUNGER,A3EZ3U4I5L5WT9,F,2,0,0,0,0,0,0,0
SCALE,A3EZ3U4I5L5WT9,F,2,1,1,1,1,1,1,1
SHAMPOO,A3EZ3U4I5L5WT9,F,2,0,0,0,0,0,0,0
SHAVER,A3EZ3U4I5L5WT9,F,2,1,0,1,1,1,1,1
SOAP,A3EZ3U4I5L5WT9,F,2,0,1,1,1,1,1,1
TILE,A3EZ3U4I5L5WT9,F,2,0,0,0,0,0,0,0
TWEEZERS,A3EZ3U4I5L5WT9,F,2,0,0,0,0,0,0,0
VANITY,A3EZ3U4I5L5WT9,F,2,1,1,1,1,1,1,1
ALARM,A3EZ3U4I5L5WT9,F,3,0,0,0,0,0,0,0
BARS,A3EZ3U4I5L5WT9,F,3,0,0,0,0,0,0,0
BUNKBED,A3EZ3U4I5L5WT9,F,3,0,0,0,0,0,0,0
CAFETERIA,A3EZ3U4I5L5WT9,F,3,1,1,1,1,1,1,1
CELL,A3EZ3U4I5L5WT9,F,3,1,1,1,1,1,1,1
CHAIN,A3EZ3U4I5L5WT9,F,3,1,1,1,1,1,1,1
CHAINLINK,A3EZ3U4I5L5WT9,F,3,0,1,1,1,1,1,1
CIGARETTE,A3EZ3U4I5L5WT9,F,3,0,0,0,0,0,0,0
DETECTIVE,A3EZ3U4I5L5WT9,F,3,1,1,1,1,1,1,1
FIGHTS,A3EZ3U4I5L5WT9,F,3,0,0,0,0,0,0,0
FINGERPRINTS,A3EZ3U4I5L5WT9,F,3,1,1,1,1,1,1,1
GUARD,A3EZ3U4I5L5WT9,F,3,1,1,1,1,1,1,1
INMATE,A3EZ3U4I5L5WT9,F,3,1,1,1,1,1,1,1
NEEDLE,A3EZ3U4I5L5WT9,F,3,1,1,1,1,1,1,1
OFFICER,A3EZ3U4I5L5WT9,F,3,0,0,0,0,0,0,0
PISTOL,A3EZ3U4I5L5WT9,F,3,1,1,1,1,1,1,1
